
─── Fold 0/92 ───
[fold 0] epoch   10 | train  121.56 | val  122.02 | rotLSD  23.47
[fold 23] epoch  210 | train    1.11 | val    0.94 | rotLSD   0.59
[fold 23] epoch  220 | train    1.04 | val    0.91 | rotLSD   0.56
[fold 23] epoch  230 | train    0.99 | val    0.86 | rotLSD   0.53
[fold 23] epoch  240 | train    0.96 | val    0.83 | rotLSD   0.54
[fold 23] epoch  250 | train    0.92 | val    0.80 | rotLSD   0.51
[fold 23] epoch  260 | train    0.90 | val    0.80 | rotLSD   0.52
[fold 23] epoch  270 | train    0.88 | val    0.80 | rotLSD   0.54
[fold 23] epoch  280 | train    0.87 | val    0.81 | rotLSD   0.50
[fold 23] epoch  290 | train    0.86 | val    0.81 | rotLSD   0.51
[fold 23] epoch  300 | train    0.84 | val    0.79 | rotLSD   0.51
[fold 23] epoch  310 | train    0.84 | val    0.80 | rotLSD   0.50
[fold 23] epoch  320 | train    0.84 | val    0.80 | rotLSD   0.52
[fold 23] epoch  330 | train    0.83 | val    0.81 | rotLSD   0.50
[fold 23] epoch  340 | train    0.82 | val    0.81 | rotLSD   0.52
[fold 23] epoch  350 | train    0.82 | val    0.82 | rotLSD   0.51
[fold 23] epoch  360 | train    0.81 | val    0.82 | rotLSD   0.50
[fold 23] epoch  370 | train    0.81 | val    0.82 | rotLSD   0.51
[fold 23] epoch  380 | train    0.80 | val    0.84 | rotLSD   0.52
[fold 23] epoch  390 | train    0.80 | val    0.84 | rotLSD   0.55
[fold 23] epoch  400 | train    0.79 | val    0.86 | rotLSD   0.51
[fold 23] epoch  410 | train    0.79 | val    0.84 | rotLSD   0.51
[fold 23] epoch  420 | train    0.79 | val    0.85 | rotLSD   0.53
[fold 23] epoch  430 | train    0.79 | val    0.86 | rotLSD   0.52
[fold 23] epoch  440 | train    0.77 | val    0.87 | rotLSD   0.52
[fold 23] epoch  450 | train    0.78 | val    0.88 | rotLSD   0.52
[fold 23] epoch  460 | train    0.77 | val    0.89 | rotLSD   0.51
[fold 23] epoch  470 | train    0.77 | val    0.88 | rotLSD   0.52
[fold 23] epoch  480 | train    0.77 | val    0.91 | rotLSD   0.53
[fold 23] epoch  490 | train    0.76 | val    0.88 | rotLSD   0.52
[fold 23] epoch  500 | train    0.76 | val    0.91 | rotLSD   0.53
[fold 23] epoch  510 | train    0.75 | val    0.91 | rotLSD   0.57
[fold 23] epoch  520 | train    0.75 | val    0.92 | rotLSD   0.53
[fold 23] epoch  530 | train    0.75 | val    0.93 | rotLSD   0.54
[fold 23] epoch  540 | train    0.75 | val    0.92 | rotLSD   0.52
[fold 23] epoch  550 | train    0.74 | val    0.94 | rotLSD   0.52
[fold 23] epoch  560 | train    0.75 | val    0.95 | rotLSD   0.52
[fold 23] epoch  570 | train    0.74 | val    0.95 | rotLSD   0.54
[fold 23] epoch  580 | train    0.74 | val    0.95 | rotLSD   0.52
[fold 23] epoch  590 | train    0.73 | val    0.95 | rotLSD   0.53
[fold 23] epoch  600 | train    0.73 | val    0.94 | rotLSD   0.53
[fold 23] epoch  610 | train    0.74 | val    0.97 | rotLSD   0.55
[fold 23] epoch  620 | train    0.73 | val    0.95 | rotLSD   0.55
[fold 23] epoch  630 | train    0.73 | val    0.98 | rotLSD   0.54
[fold 23] epoch  640 | train    0.74 | val    0.98 | rotLSD   0.51
[fold 23] epoch  650 | train    0.73 | val    0.96 | rotLSD   0.54
[fold 23] epoch  660 | train    0.72 | val    0.98 | rotLSD   0.54
[fold 23] epoch  670 | train    0.73 | val    0.97 | rotLSD   0.53
[fold 23] epoch  680 | train    0.73 | val    0.97 | rotLSD   0.56
[fold 23] epoch  690 | train    0.72 | val    1.00 | rotLSD   0.55
[fold 23] epoch  700 | train    0.73 | val    0.98 | rotLSD   0.56
[fold 23] epoch  710 | train    0.72 | val    0.99 | rotLSD   0.55
[fold 23] epoch  720 | train    0.72 | val    0.99 | rotLSD   0.55
[fold 23] epoch  730 | train    0.72 | val    0.98 | rotLSD   0.54
[fold 23] epoch  740 | train    0.72 | val    0.99 | rotLSD   0.54
[fold 23] epoch  750 | train    0.72 | val    1.00 | rotLSD   0.56
[fold 23] epoch  760 | train    0.72 | val    1.01 | rotLSD   0.56
[fold 23] epoch  770 | train    0.72 | val    0.99 | rotLSD   0.56
[fold 23] epoch  780 | train    0.71 | val    1.01 | rotLSD   0.58
[fold 23] epoch  790 | train    0.72 | val    1.00 | rotLSD   0.54
[fold 23] epoch  800 | train    0.72 | val    1.01 | rotLSD   0.53
[fold 23] epoch  810 | train    0.71 | val    1.00 | rotLSD   0.55
[fold 23] epoch  820 | train    0.71 | val    1.00 | rotLSD   0.57
[fold 23] epoch  830 | train    0.71 | val    0.99 | rotLSD   0.54
[fold 23] epoch  840 | train    0.71 | val    1.01 | rotLSD   0.54
[fold 23] epoch  850 | train    0.71 | val    1.01 | rotLSD   0.56
[fold 23] epoch  860 | train    0.71 | val    1.01 | rotLSD   0.55
[fold 23] epoch  870 | train    0.71 | val    1.00 | rotLSD   0.55
[fold 23] epoch  880 | train    0.71 | val    1.01 | rotLSD   0.54
[fold 23] epoch  890 | train    0.71 | val    1.00 | rotLSD   0.55
[fold 23] epoch  900 | train    0.71 | val    1.01 | rotLSD   0.54
[fold 23] epoch  910 | train    0.71 | val    1.01 | rotLSD   0.56
[fold 23] epoch  920 | train    0.70 | val    1.01 | rotLSD   0.56
[fold 23] epoch  930 | train    0.71 | val    1.01 | rotLSD   0.56
[fold 23] epoch  940 | train    0.71 | val    1.01 | rotLSD   0.55
[fold 23] epoch  950 | train    0.71 | val    1.01 | rotLSD   0.53
[fold 23] epoch  960 | train    0.71 | val    1.01 | rotLSD   0.54
[fold 23] epoch  970 | train    0.71 | val    1.01 | rotLSD   0.55
[fold 23] epoch  980 | train    0.71 | val    1.01 | rotLSD   0.57
[fold 23] epoch  990 | train    0.71 | val    1.01 | rotLSD   0.54
[fold 23] epoch 1000 | train    0.71 | val    1.01 | rotLSD   0.55

─── Fold 24/92 ───
[fold 24] epoch   10 | train  121.07 | val  114.69 | rotLSD  22.03
[fold 24] epoch   20 | train  109.25 | val  103.26 | rotLSD  18.42
[fold 24] epoch   30 | train   97.00 | val   91.30 | rotLSD  15.81
[fold 24] epoch   40 | train   84.20 | val   79.00 | rotLSD  12.50
[fold 24] epoch   50 | train   71.44 | val   66.75 | rotLSD  10.91
[fold 24] epoch   60 | train   59.11 | val   54.95 | rotLSD   8.68
[fold 24] epoch   70 | train   47.62 | val   43.98 | rotLSD   7.18
[fold 24] epoch   80 | train   37.21 | val   34.19 | rotLSD   5.71
[fold 24] epoch   90 | train   28.21 | val   25.81 | rotLSD   4.57
[fold 24] epoch  100 | train   20.77 | val   18.96 | rotLSD   3.70
[fold 24] epoch  110 | train   14.87 | val   13.61 | rotLSD   3.00
[fold 24] epoch  120 | train   10.42 | val    9.67 | rotLSD   2.40
[fold 24] epoch  130 | train    7.20 | val    6.90 | rotLSD   1.97
[fold 24] epoch  140 | train    5.00 | val    5.07 | rotLSD   1.63
[fold 24] epoch  150 | train    3.55 | val    3.92 | rotLSD   1.42
[fold 24] epoch  160 | train    2.63 | val    3.21 | rotLSD   1.24
[fold 24] epoch  170 | train    2.04 | val    2.71 | rotLSD   1.11
[fold 24] epoch  180 | train    1.65 | val    2.37 | rotLSD   1.02
[fold 24] epoch  190 | train    1.38 | val    2.17 | rotLSD   0.94
[fold 24] epoch  200 | train    1.21 | val    2.01 | rotLSD   0.91
[fold 24] epoch  210 | train    1.09 | val    1.94 | rotLSD   0.89
[fold 24] epoch  220 | train    1.01 | val    1.87 | rotLSD   0.84
[fold 24] epoch  230 | train    0.96 | val    1.85 | rotLSD   0.82
[fold 24] epoch  240 | train    0.93 | val    1.80 | rotLSD   0.83
[fold 24] epoch  250 | train    0.91 | val    1.77 | rotLSD   0.80
[fold 24] epoch  260 | train    0.88 | val    1.78 | rotLSD   0.81
[fold 24] epoch  270 | train    0.87 | val    1.76 | rotLSD   0.80
[fold 24] epoch  280 | train    0.84 | val    1.76 | rotLSD   0.78
[fold 24] epoch  290 | train    0.84 | val    1.74 | rotLSD   0.76
[fold 24] epoch  300 | train    0.83 | val    1.78 | rotLSD   0.79
[fold 24] epoch  310 | train    0.83 | val    1.75 | rotLSD   0.79
[fold 24] epoch  320 | train    0.81 | val    1.69 | rotLSD   0.78
[fold 24] epoch  330 | train    0.81 | val    1.73 | rotLSD   0.76
[fold 24] epoch  340 | train    0.80 | val    1.72 | rotLSD   0.76
[fold 24] epoch  350 | train    0.79 | val    1.74 | rotLSD   0.77
[fold 24] epoch  360 | train    0.79 | val    1.69 | rotLSD   0.78
[fold 24] epoch  370 | train    0.78 | val    1.67 | rotLSD   0.75
[fold 24] epoch  380 | train    0.78 | val    1.72 | rotLSD   0.73
[fold 24] epoch  390 | train    0.78 | val    1.68 | rotLSD   0.76
[fold 24] epoch  400 | train    0.77 | val    1.66 | rotLSD   0.77
[fold 24] epoch  410 | train    0.78 | val    1.69 | rotLSD   0.75
[fold 24] epoch  420 | train    0.77 | val    1.66 | rotLSD   0.77
[fold 24] epoch  430 | train    0.77 | val    1.69 | rotLSD   0.74
[fold 24] epoch  440 | train    0.76 | val    1.67 | rotLSD   0.78
[fold 24] epoch  450 | train    0.77 | val    1.69 | rotLSD   0.77
[fold 24] epoch  460 | train    0.76 | val    1.68 | rotLSD   0.74
[fold 24] epoch  470 | train    0.75 | val    1.67 | rotLSD   0.75
[fold 24] epoch  480 | train    0.75 | val    1.65 | rotLSD   0.76
[fold 24] epoch  490 | train    0.74 | val    1.67 | rotLSD   0.76
[fold 24] epoch  500 | train    0.75 | val    1.68 | rotLSD   0.77
[fold 24] epoch  510 | train    0.74 | val    1.65 | rotLSD   0.76
[fold 24] epoch  520 | train    0.74 | val    1.69 | rotLSD   0.78
[fold 24] epoch  530 | train    0.73 | val    1.65 | rotLSD   0.76
[fold 24] epoch  540 | train    0.73 | val    1.66 | rotLSD   0.77
[fold 24] epoch  550 | train    0.73 | val    1.65 | rotLSD   0.78
[fold 24] epoch  560 | train    0.73 | val    1.66 | rotLSD   0.76
[fold 24] epoch  570 | train    0.72 | val    1.65 | rotLSD   0.77
[fold 24] epoch  580 | train    0.73 | val    1.66 | rotLSD   0.78
[fold 24] epoch  590 | train    0.72 | val    1.64 | rotLSD   0.76
[fold 24] epoch  600 | train    0.72 | val    1.65 | rotLSD   0.80
[fold 24] epoch  610 | train    0.72 | val    1.64 | rotLSD   0.77
[fold 24] epoch  620 | train    0.72 | val    1.65 | rotLSD   0.79
[fold 24] epoch  630 | train    0.71 | val    1.67 | rotLSD   0.79
[fold 24] epoch  640 | train    0.71 | val    1.63 | rotLSD   0.77
[fold 24] epoch  650 | train    0.71 | val    1.69 | rotLSD   0.78
[fold 24] epoch  660 | train    0.70 | val    1.64 | rotLSD   0.77
[fold 24] epoch  670 | train    0.71 | val    1.67 | rotLSD   0.77
[fold 24] epoch  680 | train    0.71 | val    1.67 | rotLSD   0.77
[fold 24] epoch  690 | train    0.70 | val    1.66 | rotLSD   0.78
[fold 24] epoch  700 | train    0.70 | val    1.67 | rotLSD   0.78
[fold 24] epoch  710 | train    0.69 | val    1.67 | rotLSD   0.76
[fold 24] epoch  720 | train    0.70 | val    1.66 | rotLSD   0.79
[fold 24] epoch  730 | train    0.70 | val    1.66 | rotLSD   0.78
[fold 24] epoch  740 | train    0.70 | val    1.68 | rotLSD   0.79
[fold 24] epoch  750 | train    0.70 | val    1.68 | rotLSD   0.76
[fold 24] epoch  760 | train    0.69 | val    1.67 | rotLSD   0.77
[fold 24] epoch  770 | train    0.69 | val    1.66 | rotLSD   0.76
[fold 24] epoch  780 | train    0.69 | val    1.67 | rotLSD   0.79
[fold 24] epoch  790 | train    0.69 | val    1.68 | rotLSD   0.80
[fold 24] epoch  800 | train    0.69 | val    1.67 | rotLSD   0.77
[fold 24] epoch  810 | train    0.69 | val    1.68 | rotLSD   0.80
[fold 24] epoch  820 | train    0.69 | val    1.68 | rotLSD   0.77
[fold 24] epoch  830 | train    0.69 | val    1.67 | rotLSD   0.78
[fold 24] epoch  840 | train    0.69 | val    1.67 | rotLSD   0.80
[fold 24] epoch  850 | train    0.69 | val    1.67 | rotLSD   0.78
[fold 24] epoch  860 | train    0.69 | val    1.67 | rotLSD   0.80
[fold 24] epoch  870 | train    0.69 | val    1.68 | rotLSD   0.78
[fold 24] epoch  880 | train    0.69 | val    1.68 | rotLSD   0.78
[fold 24] epoch  890 | train    0.69 | val    1.68 | rotLSD   0.80
[fold 24] epoch  900 | train    0.68 | val    1.68 | rotLSD   0.78
[fold 24] epoch  910 | train    0.69 | val    1.68 | rotLSD   0.80
[fold 24] epoch  920 | train    0.69 | val    1.68 | rotLSD   0.80
[fold 24] epoch  930 | train    0.68 | val    1.68 | rotLSD   0.79
[fold 24] epoch  940 | train    0.68 | val    1.68 | rotLSD   0.78
[fold 24] epoch  950 | train    0.69 | val    1.68 | rotLSD   0.78
[fold 24] epoch  960 | train    0.68 | val    1.68 | rotLSD   0.78
[fold 24] epoch  970 | train    0.69 | val    1.68 | rotLSD   0.78
[fold 24] epoch  980 | train    0.69 | val    1.68 | rotLSD   0.79
[fold 24] epoch  990 | train    0.68 | val    1.68 | rotLSD   0.79
[fold 24] epoch 1000 | train    0.69 | val    1.68 | rotLSD   0.80

─── Fold 25/92 ───
[fold 25] epoch   10 | train  122.13 | val  122.00 | rotLSD  24.26
[fold 25] epoch   20 | train  110.18 | val  109.95 | rotLSD  19.88
[fold 25] epoch   30 | train   97.55 | val   97.33 | rotLSD  15.76
[fold 25] epoch   40 | train   84.68 | val   84.32 | rotLSD  13.77
[fold 25] epoch   50 | train   71.76 | val   71.34 | rotLSD  10.91
[fold 25] epoch   60 | train   59.24 | val   58.81 | rotLSD   8.98
[fold 25] epoch   70 | train   47.62 | val   47.16 | rotLSD   7.28
[fold 25] epoch   80 | train   37.13 | val   36.74 | rotLSD   6.13
[fold 25] epoch   90 | train   28.15 | val   27.78 | rotLSD   4.97
[fold 25] epoch  100 | train   20.75 | val   20.39 | rotLSD   4.01
[fold 25] epoch  110 | train   14.90 | val   14.54 | rotLSD   3.22
[fold 25] epoch  120 | train   10.42 | val   10.12 | rotLSD   2.51
[fold 25] epoch  130 | train    7.26 | val    6.93 | rotLSD   2.03
[fold 25] epoch  140 | train    5.05 | val    4.74 | rotLSD   1.57
[fold 25] epoch  150 | train    3.60 | val    3.29 | rotLSD   1.26
[fold 25] epoch  160 | train    2.67 | val    2.37 | rotLSD   1.04
[fold 25] epoch  170 | train    2.09 | val    1.79 | rotLSD   0.85
[fold 25] epoch  180 | train    1.67 | val    1.39 | rotLSD   0.74
[fold 25] epoch  190 | train    1.40 | val    1.17 | rotLSD   0.66
[fold 25] epoch  200 | train    1.22 | val    1.01 | rotLSD   0.60
[fold 25] epoch  210 | train    1.10 | val    0.94 | rotLSD   0.56
[fold 25] epoch  220 | train    1.02 | val    0.88 | rotLSD   0.52
[fold 25] epoch  230 | train    0.98 | val    0.85 | rotLSD   0.51
[fold 25] epoch  240 | train    0.94 | val    0.80 | rotLSD   0.49
[fold 25] epoch  250 | train    0.90 | val    0.78 | rotLSD   0.49
[fold 25] epoch  260 | train    0.88 | val    0.79 | rotLSD   0.49
[fold 25] epoch  270 | train    0.86 | val    0.85 | rotLSD   0.51
[fold 25] epoch  280 | train    0.84 | val    0.77 | rotLSD   0.48
[fold 25] epoch  290 | train    0.83 | val    0.77 | rotLSD   0.47
[fold 25] epoch  300 | train    0.83 | val    0.79 | rotLSD   0.51
[fold 25] epoch  310 | train    0.82 | val    0.79 | rotLSD   0.46
[fold 25] epoch  320 | train    0.81 | val    0.81 | rotLSD   0.49
[fold 25] epoch  330 | train    0.81 | val    0.76 | rotLSD   0.47
[fold 25] epoch  340 | train    0.80 | val    0.77 | rotLSD   0.44
[fold 25] epoch  350 | train    0.80 | val    0.78 | rotLSD   0.47
[fold 25] epoch  360 | train    0.79 | val    0.78 | rotLSD   0.48
[fold 25] epoch  370 | train    0.79 | val    0.81 | rotLSD   0.48
[fold 25] epoch  380 | train    0.78 | val    0.77 | rotLSD   0.45
[fold 25] epoch  390 | train    0.78 | val    0.77 | rotLSD   0.47
[fold 25] epoch  400 | train    0.77 | val    0.79 | rotLSD   0.48
[fold 25] epoch  410 | train    0.77 | val    0.81 | rotLSD   0.49
[fold 25] epoch  420 | train    0.76 | val    0.81 | rotLSD   0.51
[fold 25] epoch  430 | train    0.76 | val    0.79 | rotLSD   0.48
[fold 25] epoch  440 | train    0.75 | val    0.77 | rotLSD   0.48
[fold 25] epoch  450 | train    0.75 | val    0.79 | rotLSD   0.46
[fold 25] epoch  460 | train    0.75 | val    0.79 | rotLSD   0.48
[fold 25] epoch  470 | train    0.74 | val    0.80 | rotLSD   0.49
[fold 25] epoch  480 | train    0.74 | val    0.81 | rotLSD   0.48
[fold 25] epoch  490 | train    0.74 | val    0.83 | rotLSD   0.47
[fold 25] epoch  500 | train    0.74 | val    0.82 | rotLSD   0.51
[fold 25] epoch  510 | train    0.73 | val    0.83 | rotLSD   0.51
[fold 25] epoch  520 | train    0.73 | val    0.82 | rotLSD   0.48
[fold 25] epoch  530 | train    0.72 | val    0.81 | rotLSD   0.50
[fold 25] epoch  540 | train    0.73 | val    0.81 | rotLSD   0.48
[fold 25] epoch  550 | train    0.72 | val    0.82 | rotLSD   0.48
[fold 25] epoch  560 | train    0.72 | val    0.87 | rotLSD   0.51
[fold 25] epoch  570 | train    0.72 | val    0.85 | rotLSD   0.49
[fold 25] epoch  580 | train    0.71 | val    0.86 | rotLSD   0.51
[fold 25] epoch  590 | train    0.71 | val    0.83 | rotLSD   0.48
[fold 25] epoch  600 | train    0.71 | val    0.84 | rotLSD   0.48
[fold 25] epoch  610 | train    0.71 | val    0.88 | rotLSD   0.51
[fold 25] epoch  620 | train    0.71 | val    0.83 | rotLSD   0.50
[fold 25] epoch  630 | train    0.71 | val    0.87 | rotLSD   0.49
[fold 25] epoch  640 | train    0.70 | val    0.86 | rotLSD   0.48
[fold 25] epoch  650 | train    0.70 | val    0.86 | rotLSD   0.50
[fold 25] epoch  660 | train    0.70 | val    0.86 | rotLSD   0.51
[fold 25] epoch  670 | train    0.70 | val    0.85 | rotLSD   0.50
[fold 25] epoch  680 | train    0.69 | val    0.86 | rotLSD   0.49
[fold 25] epoch  690 | train    0.70 | val    0.86 | rotLSD   0.50
[fold 25] epoch  700 | train    0.70 | val    0.86 | rotLSD   0.49
[fold 25] epoch  710 | train    0.69 | val    0.86 | rotLSD   0.49
[fold 25] epoch  720 | train    0.70 | val    0.87 | rotLSD   0.48
[fold 25] epoch  730 | train    0.70 | val    0.86 | rotLSD   0.49
[fold 25] epoch  740 | train    0.69 | val    0.86 | rotLSD   0.50
[fold 25] epoch  750 | train    0.69 | val    0.89 | rotLSD   0.50
[fold 25] epoch  760 | train    0.69 | val    0.87 | rotLSD   0.53
[fold 25] epoch  770 | train    0.69 | val    0.87 | rotLSD   0.53
[fold 25] epoch  780 | train    0.69 | val    0.85 | rotLSD   0.50
[fold 25] epoch  790 | train    0.69 | val    0.88 | rotLSD   0.50
[fold 25] epoch  800 | train    0.68 | val    0.87 | rotLSD   0.48
[fold 25] epoch  810 | train    0.68 | val    0.86 | rotLSD   0.51
[fold 25] epoch  820 | train    0.68 | val    0.87 | rotLSD   0.51
[fold 25] epoch  830 | train    0.69 | val    0.89 | rotLSD   0.51
[fold 25] epoch  840 | train    0.69 | val    0.87 | rotLSD   0.50
[fold 25] epoch  850 | train    0.68 | val    0.87 | rotLSD   0.52
[fold 25] epoch  860 | train    0.68 | val    0.87 | rotLSD   0.48
[fold 25] epoch  870 | train    0.68 | val    0.86 | rotLSD   0.51
[fold 25] epoch  880 | train    0.69 | val    0.87 | rotLSD   0.49
[fold 25] epoch  890 | train    0.69 | val    0.87 | rotLSD   0.50
[fold 25] epoch  900 | train    0.68 | val    0.87 | rotLSD   0.52
[fold 25] epoch  910 | train    0.68 | val    0.87 | rotLSD   0.50
[fold 25] epoch  920 | train    0.68 | val    0.87 | rotLSD   0.49
[fold 25] epoch  930 | train    0.68 | val    0.87 | rotLSD   0.48
[fold 25] epoch  940 | train    0.68 | val    0.87 | rotLSD   0.50
[fold 25] epoch  950 | train    0.68 | val    0.87 | rotLSD   0.51
[fold 25] epoch  960 | train    0.68 | val    0.87 | rotLSD   0.50
[fold 25] epoch  970 | train    0.68 | val    0.87 | rotLSD   0.50
[fold 25] epoch  980 | train    0.68 | val    0.87 | rotLSD   0.52
[fold 25] epoch  990 | train    0.68 | val    0.87 | rotLSD   0.51
[fold 25] epoch 1000 | train    0.67 | val    0.87 | rotLSD   0.52

─── Fold 26/92 ───
[fold 26] epoch   10 | train  122.28 | val  121.35 | rotLSD  22.36
[fold 26] epoch   20 | train  111.38 | val  110.32 | rotLSD  19.41
[fold 26] epoch   30 | train   99.58 | val   98.55 | rotLSD  15.91
[fold 26] epoch   40 | train   87.30 | val   86.29 | rotLSD  14.28
[fold 26] epoch   50 | train   74.92 | val   73.90 | rotLSD  11.55
[fold 26] epoch   60 | train   62.70 | val   61.77 | rotLSD   9.61
[fold 26] epoch   70 | train   51.20 | val   50.32 | rotLSD   8.03
[fold 26] epoch   80 | train   40.64 | val   39.90 | rotLSD   6.61
[fold 26] epoch   90 | train   31.45 | val   30.78 | rotLSD   5.45
[fold 26] epoch  100 | train   23.70 | val   23.09 | rotLSD   4.37
[fold 26] epoch  110 | train   17.35 | val   16.86 | rotLSD   3.48
[fold 26] epoch  120 | train   12.45 | val   12.04 | rotLSD   2.84
[fold 26] epoch  130 | train    8.78 | val    8.46 | rotLSD   2.27
[fold 26] epoch  140 | train    6.16 | val    5.92 | rotLSD   1.84
